id,IsFraud
150172,0.0013139839121857253
150173,0.0014572478923868223
150174,0.0013573134250930688
150175,0.01577592050696743
150176,0.0012989557389092034
150177,0.001313653943154179
150178,0.0011703737140016316
150179,0.0186961213855059
150180,0.001260693988483085
150181,0.027842056176519536
150182,0.0012231767323330877
150183,0.0014094832212492201
150184,0.0012796389891343847
150185,0.0012742478349184816
150186,0.0011866569192487094
150187,0.001313653943154179
150188,0.0012454006055020895
150189,0.0012400007648218153
150190,0.0012034600450365098
150191,0.0012111535354054229
150192,0.0011703737140016316
150193,0.0012377071151331764
150194,0.0012454006055020895
150195,0.0012905310401655594
150196,0.0012742478349184816
150197,0.001281874117515539
150198,0.0012742478349184816
150199,0.001204620784098298
150200,0.001455403435082476
150201,0.0013004259468610696
150202,0.001249865161496955
150203,0.0013300463113345704
150204,0.0013886808346546366
150205,0.001256283970068893
150206,0.0012807805862256065
150207,0.001263355783887307
150208,0.0013857482384323889
150209,0.0013299371484012568
150210,0.0013150276563222729
150211,0.001261821389118358
150212,0.0012209039893453758
150213,0.025473815740074304
150214,0.0012073501429099793
150215,0.016041840307176192
150216,0.0012611808938542692
150217,0.0013077772582167635
150218,0.0012662157129769052
150219,0.0012034600450365098
150220,0.0013066912922690787
150221,0.0011703737140016316
150222,0.0012611808938542692
150223,0.0011910669376629013
150224,0.0011865084772262975
150225,0.0013383826753877645
150226,0.0012807805862256065
150227,0.0011703737140016316
150228,0.001204620784098298
150229,0.0013848774421591928
150230,0.0011703737140016316
150231,0.0011911888214764476
150232,0.0014848715876359321
150233,0.0014535570314926762
150234,0.001204620784098298
150235,0.0012742478349184816
150236,0.0012400007648218153
150237,0.0011703737140016316
150238,0.0011703737140016316
150239,0.001286604470656682
150240,0.0013014738098868764
150241,0.001256283970068893
150242,0.0013677124561081618
150243,0.0012905310401655594
150244,0.0013066912922690787
150245,0.0012933395553049803
150246,0.001416508329966895
150247,0.0014557533829736955
150248,0.0011703737140016316
150249,0.001261821389118358
150250,0.0011703737140016316
150251,0.0019659192176141203
150252,0.0012400007648218153
150253,0.001365055014771119
150254,0.0013460997789249685
150255,0.01347864845052273
150256,0.0012942672248891477
150257,0.001306693670689271
150258,0.0012611808938542692
150259,0.0011703737140016316
150260,0.0012807805862256065
150261,0.001391626376489063
150262,0.0012712756254171043
150263,0.03558879230236363
150264,0.0012615608576056088
150265,0.0012454006055020895
150266,0.0011872974145127981
150267,0.0013308079446744529
150268,0.001260723283915717
150269,0.001202819549772421
150270,0.0019178712088476157
150271,0.001293626729625059
150272,0.0012603835743859296
150273,0.00133440655102885
150274,0.0019910307067084855
150275,0.001204620784098298
150276,0.0013162430714257513
150277,0.0012454006055020895
150278,0.0012611808938542692
150279,0.0013043849893474189
150280,0.0011710142092657204
150281,0.001210011938314201
150282,0.001210011938314201
150283,0.0012954279639509356
150284,0.0013066912922690787
150285,0.001260693988483085
150286,0.0014815815470250642
150287,0.0013973134517293645
150288,0.0012523574005600159
150289,0.0012299691833531088
150290,0.0017293343510737253
150291,0.0012052612793623867
150292,0.0012611808938542692
150293,0.0017797420502438208
150294,0.001541772753357713
150295,0.0014299002999859786
150296,0.0013019607152580605
150297,0.0013019607152580605
150298,0.001204620784098298
150299,0.0011590579816443175
150300,0.0012458912561344906
150301,0.0013602576489890458
150302,0.0024047380135376875
150303,0.001204620784098298
150304,0.0012742478349184816
150305,0.0012904080870220008
150306,0.006436480983176668
150307,0.0012604192605143868
150308,0.001202819549772421
150309,0.0011866569192487094
150310,0.0013886808346546366
150311,0.0012708921323441732
150312,0.0012807805862256065
150313,0.0013143914684878388
150314,0.001202819549772421
150315,0.001440242399384896
150316,0.00199305196543691
150317,0.0011933050517409839
150318,0.0011872974145127981
150319,0.0013016977155327761
150320,0.0029054421413734167
150321,0.0012400007648218153
150322,0.00411793729110278
150323,0.0012742478349184816
150324,0.0012611808938542692
150325,0.050915593511005164
150326,0.0012603835743859296
150327,0.0012742478349184816
150328,0.0019103149498463287
150329,0.0018098534529250834
150330,0.0018953416797241709
150331,0.001342056627978769
150332,0.001306693670689271
150333,0.0012603835743859296
150334,0.001204620784098298
150335,0.00237330332135755
150336,0.001346130841798368
150337,0.0013479010132508454
150338,0.0013114031956621029
150339,0.0014630101900447868
150340,0.0011703737140016316
150341,0.006296495300791063
150342,0.0012742478349184816
150343,0.0013114031956621029
150344,0.001313653943154179
150345,0.001313653943154179
150346,0.0012724466005926047
150347,0.0013019607152580605
150348,0.001281874117515539
150349,0.001210011938314201
150350,0.0012742478349184816
150351,0.0013857482384323889
150352,0.0024053785088017764
150353,0.0013195102019269956
150354,0.001358167290437854
150355,0.0012117940306695116
150356,0.0013803468490216349
150357,0.0012111535354054229
150358,0.001261821389118358
150359,0.0012209039893453758
150360,0.001281125205055889
150361,0.0012904080870220008
150362,0.001263270218244601
150363,0.0012796389891343847
150364,0.001222536237068999
150365,0.0014060125894576672
150366,0.017329656779797604
150367,0.0013226539389193303
150368,0.0017773247148267933
150369,0.0024047380135376875
150370,0.0012823759650804245
150371,0.0011710142092657204
150372,0.0014425001344184215
150373,0.0012073501429099793
150374,0.0013516841287751632
150375,0.0011710142092657204
150376,0.0013150276563222729
150377,0.0013562471216536152
150378,0.001202819549772421
150379,0.001204620784098298
150380,0.0012400007648218153
150381,0.0013178559987292826
150382,0.0012611808938542692
150383,0.0012949410585797513
150384,0.0011937287330671235
150385,0.0011703737140016316
150386,0.0012111535354054229
150387,0.0012454006055020895
150388,0.0015089868342440496
150389,0.0013016977155327761
150390,0.0012423595920842804
150391,0.0011703737140016316
150392,0.0013274827928549582
150393,0.0012742478349184816
150394,0.0013810302464822865
150395,0.0012742478349184816
150396,0.001263355783887307
150397,0.0013222007180904787
150398,0.0013679725684961563
150399,0.0011703737140016316
150400,0.001353757272023662
150401,0.0012362266677590032
150402,0.0012954279639509356
150403,0.0013562471216536152
150404,0.0012611808938542692
150405,0.001340938362365745
150406,0.0013111013106832706
150407,0.0013308028895845122
150408,0.0012400007648218153
150409,0.0025307668019998067
150410,0.0011703737140016316
150411,0.001368594236912115
150412,0.0013973134517293645
150413,0.0029054421413734167
150414,0.002893485913752014
150415,0.015385530832427404
150416,0.0012905310401655594
150417,0.001322035710918994
150418,0.0013016977155327761
150419,0.03856019232292571
150420,0.0011866569192487094
150421,0.0024047380135376875
150422,0.001742955760916581
150423,0.0012905310401655594
150424,0.001371587766078244
150425,0.001292685564607704
150426,0.0012432984815774174
150427,0.0013133434169216366
150428,0.001313653943154179
150429,0.0011937287330671235
150430,0.0013139839121857253
150431,0.0013671214667821377
150432,0.0012981573227626166
150433,0.0012611808938542692
150434,0.001286604470656682
150435,0.0013370089622196707
150436,0.0014832843413153894
150437,0.0013641842184979232
150438,0.001204620784098298
150439,0.020550105487171632
150440,0.0012905310401655594
150441,0.001256283970068893
150442,0.0011703737140016316
150443,0.001204620784098298
150444,0.0012742478349184816
150445,0.0012742478349184816
150446,0.0014649656374100739
150447,0.0012742478349184816
150448,0.0012807805862256065
150449,0.0013150276563222729
150450,0.0011710142092657204
150451,0.0011710142092657204
150452,0.001313653943154179
150453,0.001204620784098298
150454,0.0011703737140016316
150455,0.0015179405004848631
150456,0.001313653943154179
150457,0.0011703737140016316
150458,0.0013150276563222729
150459,0.0019162396895264873
150460,0.002577280802001258
150461,0.0012169774198364986
150462,0.001705979332008233
150463,0.016044564604356947
150464,0.0012111535354054229
150465,0.0013966300542687126
150466,0.0013886808346546366
150467,0.0013066556061406215
150468,0.0019146795265868484
150469,0.0012117940306695116
150470,0.001244136055267309
150471,0.001312351664462102
150472,0.016069833257247198
150473,0.0011703737140016316
150474,0.0012400007648218153
150475,0.0012949410585797513
150476,0.0012111535354054229
150477,0.001204620784098298
150478,0.001739837966560876
150479,0.0011872974145127981
150480,0.0013276864009091809
150481,0.0012981508549971396
150482,0.0011910669376629013
150483,0.003693271245132231
150484,0.0012365232558285884
150485,0.0013352129079987041
150486,0.0012052612793623867
150487,0.0013019607152580605
150488,0.0011765897694786432
150489,0.0013133434169216366
150490,0.0014315605218260304
150491,0.0012604192605143868
150492,0.0012949410585797513
150493,0.0012975103597330508
150494,0.0013810302464822865
150495,0.001204620784098298
150496,0.0011866569192487094
150497,0.0022013204343592032
150498,0.001261821389118358
150499,0.0011998378030481087
150500,0.0011703737140016316
150501,0.0012905310401655594
150502,0.0012073501429099793
150503,0.001281874117515539
150504,0.001311445705643678
150505,0.0012796389891343847
150506,0.0013066912922690787
150507,0.0024373253712133844
150508,0.0011703737140016316
150509,0.0013299371484012568
150510,0.0014767515900082644
150511,0.0018472531339703922
150512,0.0012712756254171043
150513,0.0013474734920930623
150514,0.0012400007648218153
150515,0.0012742478349184816
150516,0.001306693670689271
150517,0.004138032169453725
150518,0.0012611808938542692
150519,0.0014043852655477782
150520,0.001204620784098298
150521,0.0013602576489890458
150522,0.0012335999458597347
150523,0.002000056508133447
150524,0.001313653943154179
150525,0.0012643641100389927
150526,0.0013043849893474189
150527,0.00133440655102885
150528,0.001261821389118358
150529,0.005022351457912085
150530,0.0015322779125039702
150531,0.0015143458660685952
150532,0.001263355783887307
150533,0.0013050254846115076
150534,0.01403785265896105
150535,0.0012111535354054229
150536,0.0020105637042744586
150537,0.0014452409444106079
150538,0.0020246629038675004
150539,0.0021549189471800137
150540,0.0011703737140016316
150541,0.0013133434169216366
150542,0.014351520771024055
150543,0.0012660873613978818
150544,0.0011937287330671235
150545,0.0012345085544709148
150546,0.0012904080870220008
150547,0.0012667343244274478
150548,0.001293626729625059
150549,0.004039917480975591
150550,0.0012742478349184816
150551,0.0013133787882689736
150552,0.001256283970068893
150553,0.0013470911499215306
150554,0.0018282911826143055
150555,0.0013133434169216366
150556,0.001277464099101347
150557,0.0013572478590950308
150558,0.0013641842184979232
150559,0.0012611808938542692
150560,0.0013066912922690787
150561,0.001292685564607704
150562,0.004896145870758933
150563,0.0013041356052910982
150564,0.0018803163447624702
150565,0.0012807805862256065
150566,0.0012905310401655594
150567,0.001256283970068893
150568,0.0011866569192487094
150569,0.0013108050846254407
150570,0.0012252334038205582
150571,0.0013308079446744529
150572,0.0014282812466292218
150573,0.0011703737140016316
150574,0.0013749233727073568
150575,0.0012207810362018174
150576,0.0011703737140016316
150577,0.06426296896962629
150578,0.0011703737140016316
150579,0.0012400007648218153
150580,0.0012781045943654357
150581,0.001256283970068893
150582,0.001293626729625059
150583,0.013137444604519537
150584,0.001256283970068893
150585,0.0013226539389193303
150586,0.0012135778094947813
150587,0.001204620784098298
150588,0.0013226539389193303
150589,0.0011866569192487094
150590,0.0012921264190203772
150591,0.001455403435082476
150592,0.001249865161496955
150593,0.0013133434169216366
150594,0.0011710142092657204
150595,0.0024047380135376875
150596,0.0012400007648218153
150597,0.0011998378030481087
150598,0.0011910669376629013
150599,0.0019659192176141203
150600,0.0012742478349184816
150601,0.0011827303497398323
150602,0.001313653943154179
150603,0.0026160219622408777
150604,0.001204620784098298
150605,0.0011703737140016316
150606,0.0012400007648218153
150607,0.0012400007648218153
150608,0.0016087657251157822
150609,0.001313653943154179
150610,0.0012400007648218153
150611,0.0013026012105221492
150612,0.001263355783887307
150613,0.0014102346193942514
150614,0.0013019607152580605
150615,0.0011703737140016316
150616,0.0013562471216536152
150617,0.0012742478349184816
150618,0.0012117940306695116
150619,0.0013150276563222729
150620,0.001293626729625059
150621,0.0012252334038205582
150622,0.001277464099101347
150623,0.0014044611230068166
150624,0.0013332028090058698
150625,0.002458659090138743
150626,0.005127483929975101
150627,0.0012111535354054229
150628,0.0013012768065749777
150629,0.0011703737140016316
150630,0.04635386777713402
150631,0.001246048511295374
150632,0.0012843400709398134
150633,0.0012742478349184816
150634,0.0013641842184979232
150635,0.0012796389891343847
150636,0.0013299371484012568
150637,0.0026461899059112225
150638,0.0012259545030236566
150639,0.0016677881445350579
150640,0.001313653943154179
150641,0.004452787326354806
150642,0.001256283970068893
150643,0.0011910669376629013
150644,0.03239118617159828
150645,0.0012619051268118677
150646,0.0024047380135376875
150647,0.0013479010132508454
150648,0.0013105504301362252
150649,0.0011442862984399314
150650,0.0012324872543307815
150651,0.0012209039893453758
150652,0.0012611808938542692
150653,0.002967503389557142
150654,0.0012400007648218153
150655,0.001232612788347115
150656,0.0011703737140016316
150657,0.0013150276563222729
150658,0.0018130697171079488
150659,0.0011937287330671235
150660,0.0018352969063489888
150661,0.001256283970068893
150662,0.0015554788115239662
150663,0.0011703737140016316
150664,0.0011911888214764476
150665,0.0011703737140016316
150666,0.001383033984919061
150667,0.0013133434169216366
150668,0.0011703737140016316
150669,0.0013573134250930688
150670,0.0011910669376629013
150671,0.0012807805862256065
150672,0.02944691149609688
150673,0.0014089198467959118
150674,0.001961829569592009
150675,0.004911331964917953
150676,0.001210011938314201
150677,0.00635017419976361
150678,0.001210011938314201
150679,0.0013810302464822865
150680,0.0013973134517293645
150681,0.0013066912922690787
150682,0.001340938362365745
150683,0.0012949410585797513
150684,0.0013345379337519863
150685,0.001363045838547266
150686,0.0012215444846094647
150687,0.002112551113852203
150688,0.0016272622262978318
150689,0.001432376902460222
150690,0.001576818110571726
150691,0.0013799982582404428
150692,0.0012018783847550663
150693,0.0011710142092657204
150694,0.0012533498251161655
150695,0.01639701263306757
150696,0.0012742478349184816
150697,0.002587649848772796
150698,0.0012253140077595679
150699,0.0013190503064274717
150700,0.001222536237068999
150701,0.0012400007648218153
150702,0.0014779688172159042
150703,0.0012742478349184816
150704,0.0012611808938542692
150705,0.0013828543550004745
150706,0.0012460411007661782
150707,0.0012231767323330877
150708,0.0012400007648218153
150709,0.0013886808346546366
150710,0.001204620784098298
150711,0.0015597885591194427
150712,0.001408367191674693
150713,0.0012215444846094647
150714,0.0012118820451377172
150715,0.0012742478349184816
150716,0.001281227154485973
150717,0.0014206684707948557
150718,0.0012111535354054229
150719,0.0011937287330671235
150720,0.0011911888214764476
150721,0.001323294434183419
150722,0.0013728016156726898
150723,0.0011703737140016316
150724,0.002469329015326
150725,0.0017384251677790227
150726,0.001384230479129627
150727,0.0013715386226431604
150728,0.014585913555593518
150729,0.0012400007648218153
150730,0.0015606889336447218
150731,0.0011703737140016316
150732,0.0012345085544709148
150733,0.0011703737140016316
150734,0.0013270338476116408
150735,0.0012904080870220008
150736,0.0012742478349184816
150737,0.0011703737140016316
150738,0.015950475065619373
150739,0.0013767246070332338
150740,0.0015265477704876657
150741,0.0012611808938542692
150742,0.003470421759460132
150743,0.0013373743025985544
150744,0.001204620784098298
150745,0.04202567443478914
150746,0.0024616804654651906
150747,0.0029511576059367975
150748,0.0012796389891343847
150749,0.001204620784098298
150750,0.0011710142092657204
150751,0.0011937287330671235
150752,0.0013353959354902329
150753,0.0013019607152580605
150754,0.0013306451444774295
150755,0.0012905310401655594
150756,0.0012685332260738726
150757,0.0012781045943654357
150758,0.0012742478349184816
150759,0.0013809190408168085
150760,0.0014040975800253637
150761,0.001256283970068893
150762,0.001237028555320438
150763,0.0012458454159063014
150764,0.001313653943154179
150765,0.001366480971518049
150766,0.0023664111747677386
150767,0.0013140192835330623
150768,0.0015626618460755257
150769,0.0013479010132508454
150770,0.0024645511453614483
150771,0.0013359447856294423
150772,0.001416508329966895
150773,0.0014515432027700284
150774,0.0013810302464822865
150775,0.0012905310401655594
150776,0.001313653943154179
150777,0.0012742478349184816
150778,0.0013479010132508454
150779,0.006641420839846637
150780,0.0013455594447440704
150781,0.0013103227203648358
150782,0.0012742478349184816
150783,0.0011703737140016316
150784,0.0012991330367063748
150785,0.0012724466005926047
150786,0.0012370666198690877
150787,0.0011710142092657204
150788,0.001442504519911598
150789,0.001225435891573114
150790,0.0013508542053061565
150791,0.017800036791054654
150792,0.0013865272321497528
150793,0.0012319686428802388
150794,0.0012742478349184816
150795,0.0013150276563222729
150796,0.0014152773165789529
150797,0.001421126670425426
150798,0.0011703737140016316
150799,0.0012454006055020895
150800,0.0014075163319607847
150801,0.0011866569192487094
150802,0.0012742478349184816
150803,0.0025442282053307697
150804,0.0020001662877107873
150805,0.0013133434169216366
150806,0.0014372607911216004
150807,0.0012904080870220008
150808,0.0018771620840485038
150809,0.002448882489926133
150810,0.001254190532608592
150811,0.0011872974145127981
150812,0.001263355783887307
150813,0.0012117940306695116
150814,0.001313653943154179
150815,0.0013424775369365674
150816,0.0013016977155327761
150817,0.005489486773721032
150818,0.005055665631172847
150819,0.012383758444322466
150820,0.001249865161496955
150821,0.0013623829841720462
150822,0.0013479010132508454
150823,0.0013226539389193303
150824,0.00133440655102885
150825,0.0012400007648218153
150826,0.002367269909746003
150827,0.001365055014771119
150828,0.0011937287330671235
150829,0.0011703737140016316
150830,0.0012367680153910652
150831,0.0024842925220911597
150832,0.0015857847490641456
150833,0.0011937287330671235
150834,0.0012742478349184816
150835,0.0012454006055020895
150836,0.0025483180876383193
150837,0.01611139360791445
150838,0.0012796389891343847
150839,0.0013105504301362252
150840,0.0013026012105221492
150841,0.0013800685532666685
150842,0.0012778083767242291
150843,0.0011703737140016316
150844,0.0012400007648218153
150845,0.0012169774198364986
150846,0.0011703737140016316
150847,0.0012611808938542692
150848,0.001367947273882549
150849,0.00126118971964489
150850,0.00133440655102885
150851,0.0013133434169216366
150852,0.001263355783887307
150853,0.001365832556002059
150854,0.0012578436627952538
150855,0.00242987512495849
150856,0.0011911888214764476
150857,0.0011703737140016316
150858,0.0012144219567283932
150859,0.001225435891573114
150860,0.0014474245478717199
150861,0.0013857763842622926
150862,0.00237330332135755
150863,0.0017221171854917715
150864,0.0012611808938542692
150865,0.0012611808938542692
150866,0.0013460997789249685
150867,0.0012209039893453758
150868,0.001330244279514879
150869,0.013605881875809314
150870,0.011069229264406934
150871,0.0011943692283312123
150872,0.0026142987800545268
150873,0.0013358179290104606
150874,0.0011703737140016316
150875,0.0012742478349184816
150876,0.027910291485040102
150877,0.001204620784098298
150878,0.0012611808938542692
150879,0.002429234629694401
150880,0.0012432294607302688
150881,0.002622970451262828
150882,0.001256283970068893
150883,0.0013463943737755276
150884,0.001225287449550702
150885,0.001261821389118358
150886,0.0018687658957031099
150887,0.0014171488252309838
150888,0.0011703737140016316
150889,0.0013479010132508454
150890,0.0014618829412946475
150891,0.0012742478349184816
150892,0.0011910669376629013
150893,0.0013347582147275948
150894,0.001266093829163359
150895,0.0011703737140016316
150896,0.0012949410585797513
150897,0.001225435891573114
150898,0.0011703737140016316
150899,0.001263355783887307
150900,0.0013479010132508454
150901,0.001255088959388636
150902,0.0012207810362018174
150903,0.0013133434169216366
150904,0.0013470911499215306
150905,0.0013019607152580605
150906,0.0013465323270757076
150907,0.0013973134517293645
150908,0.0012169774198364986
150909,0.0024053785088017764
150910,0.0012611808938542692
150911,0.0031591929479559936
150912,0.005040978744914848
150913,0.0012442398664403013
150914,0.0011703737140016316
150915,0.0012400007648218153
150916,0.0012949410585797513
150917,0.0013479010132508454
150918,0.001202819549772421
150919,0.0014152773165789529
150920,0.0012825146127796278
150921,0.0012611808938542692
150922,0.0012742478349184816
150923,0.0012611808938542692
150924,0.0034306722560454193
150925,0.001222536237068999
150926,0.0012111535354054229
150927,0.0012400007648218153
150928,0.0011872974145127981
150929,0.0011703737140016316
150930,0.007898545835406974
150931,0.0013041356052910982
150932,0.0011910669376629013
150933,0.0012204848101439875
150934,0.0012887298058396825
150935,0.0013019607152580605
150936,0.0011703737140016316
150937,0.001204620784098298
150938,0.0011703737140016316
150939,0.001365055014771119
150940,0.001261821389118358
150941,0.0011703737140016316
150942,0.0013019607152580605
150943,0.0013191629467677669
150944,0.0012400007648218153
150945,0.0012742478349184816
150946,0.0013220069758897643
150947,0.001204620784098298
150948,0.0011910669376629013
150949,0.001261821389118358
150950,0.0012742478349184816
150951,0.0012742478349184816
150952,0.0012759040668634516
150953,0.003690550907152792
150954,0.004920764370729192
150955,0.0014944990170856311
150956,0.001202819549772421
150957,0.0011703737140016316
150958,0.0026911123970394402
150959,0.0011866569192487094
150960,0.0012460411007661782
150961,0.0012611808938542692
150962,0.009505874979690274
150963,0.0013082098056715489
150964,0.0011866569192487094
150965,0.0025748448896870165
150966,0.0013257011501142577
150967,0.0013133434169216366
150968,0.0012742478349184816
150969,0.0012111535354054229
150970,0.001202819549772421
150971,0.01647810215712272
150972,0.0012742478349184816
150973,0.001261821389118358
150974,0.0013640612653543645
150975,0.0011703737140016316
150976,0.010762096068264164
150977,0.001249865161496955
150978,0.03547812541050821
150979,0.001330244279514879
150980,0.0012949410585797513
150981,0.0014328638078314063
150982,0.0012724466005926047
150983,0.001261264631547779
150984,0.016040641750207925
150985,0.0012742478349184816
150986,0.0028688219914869955
150987,0.0014498814394991234
150988,0.0012766667796330073
150989,0.0012742478349184816
150990,0.0013766305428333223
150991,0.05107584127943846
150992,0.001414263340835396
150993,0.001313653943154179
150994,0.0012400007648218153
150995,0.0012400007648218153
150996,0.0013343471668154487
150997,0.013736607793361066
150998,0.0011703737140016316
150999,0.0012904080870220008
151000,0.0013066912922690787
151001,0.0011872974145127981
151002,0.0012611808938542692
151003,0.0015112897088778244
151004,0.0024743650643578707
151005,0.001204620784098298
151006,0.03905784368104595
151007,0.0013710757614420102
151008,0.0025787088394659866
151009,0.019625462832245234
151010,0.00147857660827508
151011,0.0012933260598717927
151012,0.001204620784098298
151013,0.001407350971157188
151014,0.0012742478349184816
151015,0.0011703737140016316
151016,0.0013133434169216366
151017,0.0012400007648218153
151018,0.001311224263826829
151019,0.0029631138335582015
151020,0.0013479010132508454
151021,0.0012111535354054229
151022,0.0013641842184979232
151023,0.0012111535354054229
151024,0.0012611808938542692
151025,0.0012905310401655594
151026,0.0011710142092657204
151027,0.0013012768065749777
151028,0.0012400007648218153
151029,0.0012207810362018174
151030,0.001311224263826829
151031,0.0012742478349184816
151032,0.004243395224218314
151033,0.0012611808938542692
151034,0.0013479010132508454
151035,0.0013066912922690787
151036,0.0012400007648218153
151037,0.0012151761855106217
151038,0.0012819960013290852
151039,0.0012400007648218153
151040,0.0013041356052910982
151041,0.001225165565737156
151042,0.0013544337645579703
151043,0.001225435891573114
151044,0.0012111535354054229
151045,0.001260723283915717
151046,0.001281227154485973
151047,0.0014044611230068166
151048,0.0013654349785224586
151049,0.021801914634085998
151050,0.0013251198923436046
151051,0.001225435891573114
151052,0.0013133434169216366
151053,0.0012454006055020895
151054,0.0011703737140016316
151055,0.0013107506423645633
151056,0.0011910669376629013
151057,0.0012400007648218153
151058,0.0014207443282538942
151059,0.004190362677112176
151060,0.0018174797355221407
151061,0.0012603835743859296
151062,0.001204620784098298
151063,0.0014618829412946475
151064,0.0011590579816443175
151065,0.0024047380135376875
151066,0.0018248723783573226
151067,0.0012933260598717927
151068,0.0012905310401655594
151069,0.0012400007648218153
151070,0.0011703737140016316
151071,0.001433504303095495
151072,0.0013250782130086887
151073,0.0011866569192487094
151074,0.0020480179229329927
151075,0.0012905310401655594
151076,0.001204620784098298
151077,0.0012611808938542692
151078,0.001204620784098298
151079,0.0024047380135376875
151080,0.0012061708077182008
151081,0.002671827504324175
151082,0.0011937287330671235
151083,0.001210011938314201
151084,0.0011703737140016316
151085,0.001313226421996396
151086,0.001263355783887307
151087,0.0012742478349184816
151088,0.002429234629694401
151089,0.001210011938314201
151090,0.0011703737140016316
151091,0.0012936355554156794
151092,0.0011703737140016316
151093,0.001204620784098298
151094,0.001244136055267309
151095,0.0012611808938542692
151096,0.0028318375301842618
151097,0.0015032145938925665
151098,0.0013641842184979232
